Ensembl Gene ID,average_dN/dS
ENSG00000187772,0.320038077
ENSG00000187773,0.255750336
ENSG00000187778,0.22519084
ENSG00000187783,0.166000715
ENSG00000187790,0.550422901
ENSG00000187792,0.06387482
ENSG00000187796,0.056312849
ENSG00000187800,0.245994884
ENSG00000187801,0.306512589
ENSG00000187806,0.781954887
ENSG00000187808,0.163690938
ENSG00000187815,0.286158631
ENSG00000187823,0.78063305
ENSG00000187824,0.421204983
ENSG00000187833,1.10423295
ENSG00000187837,0.073361469
ENSG00000187840,0.07635468
ENSG00000187848,0.126349944
ENSG00000187855,0.40122043
ENSG00000187860,0.665778162
ENSG00000187862,0.463235033
ENSG00000187866,0.083743842
ENSG00000187867,0.435784202
ENSG00000187871,0.574352369
ENSG00000187889,0.71126191
ENSG00000187902,0.074324324
ENSG00000187905,0.425499821
ENSG00000187912,0.50254065
ENSG00000187918,0.998318902
ENSG00000187922,0.254058442
ENSG00000187942,0.520402481
ENSG00000187944,0.634747536
ENSG00000187950,0.686513198
ENSG00000187954,0.041948952
ENSG00000187955,0.166045062
ENSG00000187957,0.164433973
ENSG00000187959,0.050916497
ENSG00000187961,0.048061129
ENSG00000187980,1.041573959
ENSG00000187987,0.387417422
ENSG00000187994,0.632977051
ENSG00000187997,0.621820385
ENSG00000188000,0.523098476
ENSG00000188001,0.16147799
ENSG00000188015,0.145958987
ENSG00000188021,0.107419726
ENSG00000188026,0.050720104
ENSG00000188032,0.342164647
ENSG00000188033,0.195817107
ENSG00000188037,0.173090978
ENSG00000188038,0.607890075
ENSG00000188039,0.48552613
ENSG00000188042,0.015533108
ENSG00000188056,1.714257813
ENSG00000188060,0.655166771
ENSG00000188064,0.166679541
ENSG00000188086,0.483089801
ENSG00000188089,0.297338164
ENSG00000188095,0.480643939
ENSG00000188112,1.132278027
ENSG00000188124,0.340616944
ENSG00000188130,0.072214725
ENSG00000188133,0.141954922
ENSG00000188153,0.215023218
ENSG00000188157,0.183572833
ENSG00000188158,0.585933932
ENSG00000188162,0.279967387
ENSG00000188163,0.29798518
ENSG00000188167,0.273232323
ENSG00000188175,0.442292595
ENSG00000188176,0.179278603
ENSG00000188177,0.291466847
ENSG00000188186,0.071581197
ENSG00000188215,0.038699632
ENSG00000188243,0.450300685
ENSG00000188257,0.640768024
ENSG00000188263,0.379480989
ENSG00000188266,0.4710177
ENSG00000188277,0.325333333
ENSG00000188282,0.56933745
ENSG00000188283,0.183446431
ENSG00000188293,0.336726216
ENSG00000188305,0.259392909
ENSG00000188306,0.379424302
ENSG00000188312,0.398771579
ENSG00000188313,0.478449358
ENSG00000188315,0.727591723
ENSG00000188316,0.494683132
ENSG00000188321,0.467553486
ENSG00000188322,0.197233491
ENSG00000188334,0.377474993
ENSG00000188340,1.072498243
ENSG00000188342,0.288203753
ENSG00000188343,0.795729608
ENSG00000188352,0.447978653
ENSG00000188368,1.03170967
ENSG00000188373,0.702118214
ENSG00000188379,0.991288374
ENSG00000188385,0.121382462
ENSG00000188389,0.08911551
ENSG00000188393,0.716195632
ENSG00000188394,0.094890511
ENSG00000188396,0.232090973
ENSG00000188404,0.245670431
ENSG00000188419,0.583479654
ENSG00000188425,0.025706941
ENSG00000188452,0.281061783
ENSG00000188467,0.323795122
ENSG00000188486,0.229469588
ENSG00000188487,0.147269037
ENSG00000188488,0.243546584
ENSG00000188493,0.678667282
ENSG00000188501,0.20456127
ENSG00000188505,0.203468863
ENSG00000188508,0.116975733
ENSG00000188517,0.499468483
ENSG00000188522,0.173827804
ENSG00000188523,0.370813397
ENSG00000188542,0.303538911
ENSG00000188549,0.583180882
ENSG00000188554,0.69666323
ENSG00000188559,0.175696375
ENSG00000188566,0.246642946
ENSG00000188582,0.042670551
ENSG00000188596,0.407163605
ENSG00000188613,0.322695941
ENSG00000188620,0.030044862
ENSG00000188624,0.536449753
ENSG00000188636,0.261455115
ENSG00000188641,0.126732177
ENSG00000188643,0.085013403
ENSG00000188647,0.318053572
ENSG00000188655,0.62380148
ENSG00000188659,0.414408098
ENSG00000188674,0.853670431
ENSG00000188677,0.266572598
ENSG00000188687,0.11515726
ENSG00000188690,0.272053305
ENSG00000188694,1.227429957
ENSG00000188706,0.185559297
ENSG00000188710,0.463154807
ENSG00000188716,0.179016013
ENSG00000188729,0.342130724
ENSG00000188730,0.073578028
ENSG00000188732,0.788745003
ENSG00000188735,0.187331882
ENSG00000188738,0.621052632
ENSG00000188739,0.614095582
ENSG00000188747,0.287025465
ENSG00000188760,0.106324206
ENSG00000188761,0.934787769
ENSG00000188763,0.020252719
ENSG00000188766,0.193731818
ENSG00000188770,0.185283478
ENSG00000188771,1.358062391
ENSG00000188778,0.315081104
ENSG00000188779,0.513109537
ENSG00000188782,0.381527332
ENSG00000188783,0.123391311
ENSG00000188784,0.25053022
ENSG00000188786,0.234280889
ENSG00000188800,0.489937657
ENSG00000188803,0.405849862
ENSG00000188807,0.170348612
ENSG00000188811,0.413398693
ENSG00000188816,0.119570345
ENSG00000188820,0.648357066
ENSG00000188822,0.115339971
ENSG00000188827,0.564411264
ENSG00000188828,0.215844158
ENSG00000188833,0.226309697
ENSG00000188846,0.299829831
ENSG00000188848,0.168480398
ENSG00000188868,0.277099463
ENSG00000188869,0.23697471
ENSG00000188883,0.280619027
ENSG00000188886,0.57457749
ENSG00000188906,0.345717407
ENSG00000188909,0.214871066
ENSG00000188910,0.051668235
ENSG00000188916,0.22844113
ENSG00000188917,0.560327195
ENSG00000188921,0.17734618
ENSG00000188931,0.889426006
ENSG00000188937,0.079627045
ENSG00000188938,0.595282629
ENSG00000188958,0.928808617
ENSG00000188959,0.790152514
ENSG00000188976,0.260328355
ENSG00000188981,0.283611462
ENSG00000188984,0.637556128
ENSG00000188986,0.111188069
ENSG00000188991,0.830113789
ENSG00000188992,0.367235532
ENSG00000188993,0.839488516
ENSG00000188994,0.176204646
ENSG00000188996,0.463322297
ENSG00000188997,0.028277378
ENSG00000189001,0.481989883
ENSG00000189007,0.344642987
ENSG00000189013,0.48960325
ENSG00000189023,1.022644816
ENSG00000189037,0.595650527
ENSG00000189045,0.818986156
ENSG00000189046,0.160111491
ENSG00000189050,0.489767879
ENSG00000189051,0.036435611
ENSG00000189056,0.076995938
ENSG00000189057,0.943917288
ENSG00000189058,1.221826619
ENSG00000189060,0.052875434
ENSG00000189067,0.143417297
ENSG00000189068,0.977606256
ENSG00000189079,0.224565074
ENSG00000189091,0.21255668
ENSG00000189099,0.710986815
ENSG00000189108,0.279715451
ENSG00000189114,0.178216095
ENSG00000189120,0.158912314
ENSG00000189127,0.477328754
ENSG00000189129,0.287619966
ENSG00000189132,1.195735557
ENSG00000189134,0.744391837
ENSG00000189139,1.013460397
ENSG00000189143,0.019706923
ENSG00000189159,0.127868852
ENSG00000189164,0.389554601
ENSG00000189167,0.453672813
ENSG00000189169,0.489138017
ENSG00000189171,0.167393994
ENSG00000189180,0.47767676
ENSG00000189182,0.436486725
ENSG00000189184,0.082042076
ENSG00000189195,0.308690841
ENSG00000189221,0.163148364
ENSG00000189227,0.304369129
ENSG00000189233,0.318374158
ENSG00000189241,0.364506109
ENSG00000189280,0.096488222
ENSG00000189283,0.694575747
ENSG00000189292,0.479997014
ENSG00000189298,0.291879342
ENSG00000189299,1.03624706
ENSG00000189306,0.125086065
ENSG00000189308,0.216386063
ENSG00000189319,0.152839625
ENSG00000189320,0.24593536
ENSG00000189325,1.038151412
ENSG00000189334,0.331712591
ENSG00000189337,0.104379282
ENSG00000189339,0.182373966
ENSG00000189350,0.64234
ENSG00000189362,0.369964551
ENSG00000189367,0.473798205
ENSG00000189369,0.958428022
ENSG00000189377,0.64772311
ENSG00000189401,0.240879604
ENSG00000189409,0.050930081
ENSG00000189410,0.267926849
ENSG00000189430,0.732032976
ENSG00000189433,0.185862837
ENSG00000196071,0.491407727
ENSG00000196072,0.088921283
ENSG00000196074,0.466873153
ENSG00000196081,0.218819824
ENSG00000196083,0.120350109
ENSG00000196090,0.042346295
ENSG00000196091,0.327316001
ENSG00000196092,0.180142917
ENSG00000196099,0.408019547
ENSG00000196104,0.210270852
ENSG00000196110,0.323987539
ENSG00000196116,0.363985221
ENSG00000196119,0.351143602
ENSG00000196123,0.390380627
ENSG00000196126,0.608868579
ENSG00000196139,0.125521496
ENSG00000196141,0.23186454
ENSG00000196150,0.188405057
ENSG00000196151,0.451776731
ENSG00000196152,0.42801952
ENSG00000196155,0.440581223
ENSG00000196159,0.139159837
ENSG00000196166,0.808968709
ENSG00000196169,0.111990664
ENSG00000196171,1.281841974
ENSG00000196172,1.011061947
ENSG00000196177,0.16127611
ENSG00000196182,0.034478462
ENSG00000196184,0.383877159
ENSG00000196187,0.208684012
ENSG00000196188,0.085447099
ENSG00000196189,0.124278882
ENSG00000196196,0.20166856
ENSG00000196199,0.219601165
ENSG00000196208,0.142744684
ENSG00000196209,0.372701759
ENSG00000196214,0.34215268
ENSG00000196218,0.055998761
ENSG00000196220,0.153246682
ENSG00000196227,0.425925926
ENSG00000196235,0.025341648
ENSG00000196236,0.140396782
ENSG00000196248,0.58330275
ENSG00000196260,0.465294594
ENSG00000196263,0.170117921
ENSG00000196277,0.277240619
ENSG00000196284,0.727644364
ENSG00000196290,0.361545408
ENSG00000196296,0.051364861
ENSG00000196305,0.238884742
ENSG00000196323,0.093106723
ENSG00000196335,0.654487624
ENSG00000196338,0.244718246
ENSG00000196344,0.3742631
ENSG00000196345,0.324818314
ENSG00000196352,0.790617789
ENSG00000196353,0.233780161
ENSG00000196357,0.281771721
ENSG00000196358,0.034144673
ENSG00000196361,0.232939168
ENSG00000196363,0.279569892
ENSG00000196365,0.10097906
ENSG00000196367,0.018034309
ENSG00000196368,0.235849057
ENSG00000196371,0.255731748
ENSG00000196372,0.043882912
ENSG00000196376,0.591152154
ENSG00000196378,0.195313905
ENSG00000196387,0.094278713
ENSG00000196388,0.617956466
ENSG00000196396,0.148134243
ENSG00000196405,0.102090222
ENSG00000196407,0.964692186
ENSG00000196408,0.352554204
ENSG00000196411,0.049139731
ENSG00000196415,0.381636487
ENSG00000196418,0.176624479
ENSG00000196419,0.366640909
ENSG00000196420,0.189916005
ENSG00000196422,0.276739178
ENSG00000196428,0.341970121
ENSG00000196431,0.080330532
ENSG00000196449,0.248588622
ENSG00000196453,0.09549681
ENSG00000196455,0.091582927
ENSG00000196456,0.151112965
ENSG00000196460,0.683228569
ENSG00000196465,0.145508845
ENSG00000196475,0.081447801
ENSG00000196476,1.021167881
ENSG00000196482,0.258895684
ENSG00000196497,0.344314215
ENSG00000196498,0.192099676
ENSG00000196503,1.401751812
ENSG00000196504,0.372207835
ENSG00000196505,0.183885964
ENSG00000196507,0.141461574
ENSG00000196511,0.212074399
ENSG00000196517,0.209330308
ENSG00000196526,0.086762028
ENSG00000196535,0.106612255
ENSG00000196544,0.322569675
ENSG00000196547,0.204951254
ENSG00000196549,0.180137546
ENSG00000196557,0.099536725
ENSG00000196562,0.036385148
ENSG00000196569,0.324790122
ENSG00000196570,0.111428571
ENSG00000196576,0.107436347
ENSG00000196581,0.07987046
ENSG00000196584,0.433467928
ENSG00000196586,0.351921968
ENSG00000196588,0.301623982
ENSG00000196591,0.153390251
ENSG00000196597,0.584640558
ENSG00000196600,0.778299899
ENSG00000196605,0.61466595
ENSG00000196611,0.28622299
ENSG00000196620,0.688592426
ENSG00000196628,0.285906847
ENSG00000196632,0.394083461
ENSG00000196636,0.478468562
ENSG00000196639,0.281613921
ENSG00000196642,0.196256434
ENSG00000196646,0.127510167
ENSG00000196652,0.207116194
ENSG00000196653,0.358271753
ENSG00000196655,0.044921875
ENSG00000196659,0.65056409
ENSG00000196660,0.44246966
ENSG00000196663,0.262383681
ENSG00000196664,0.343561499
ENSG00000196678,0.48688587
ENSG00000196700,0.125924694
ENSG00000196704,0.671991911
ENSG00000196711,0.242844895
ENSG00000196712,0.100876978
ENSG00000196715,0.874005305
ENSG00000196724,0.284481159
ENSG00000196730,0.072513607
ENSG00000196734,0.093988146
ENSG00000196739,0.543583354
ENSG00000196743,0.382374865
ENSG00000196748,0.629032258
ENSG00000196754,0.091317183
ENSG00000196757,0.395891515
ENSG00000196767,0.054744801
ENSG00000196776,0.272538563
ENSG00000196778,0.703957397
ENSG00000196781,0.070209144
ENSG00000196782,0.334728785
ENSG00000196792,0.24688942
ENSG00000196793,0.676110427
ENSG00000196800,0.385908877
ENSG00000196811,0.272612585
ENSG00000196812,0.812840829
ENSG00000196814,0.646653543
ENSG00000196821,0.117962096
ENSG00000196839,0.207025111
ENSG00000196843,0.35042334
ENSG00000196844,0.290821282
ENSG00000196850,0.036697248
ENSG00000196859,0.557866439
ENSG00000196860,0.733876068
ENSG00000196865,0.258873455
ENSG00000196867,0.436035872
ENSG00000196872,0.349129302
ENSG00000196876,0.055390437
ENSG00000196878,0.299827667
ENSG00000196900,0.243379022
ENSG00000196911,0.160846437
ENSG00000196914,0.159741492
ENSG00000196917,0.330411652
ENSG00000196923,0.192582935
ENSG00000196924,0.037708428
ENSG00000196932,0.414373095
ENSG00000196935,0.050386732
ENSG00000196937,0.231213873
ENSG00000196943,0.345314825
ENSG00000196950,0.100120963
ENSG00000196954,0.179925686
ENSG00000196961,0.072403955
ENSG00000196968,0.223851048
ENSG00000196975,0.1885888
ENSG00000196976,0.704981412
ENSG00000196981,0.214091292
ENSG00000196998,0.231155779
ENSG00000197006,0.129787234
ENSG00000197013,0.457721907
ENSG00000197016,0.181008902
ENSG00000197019,0.14545009
ENSG00000197020,0.374932592
ENSG00000197037,0.117989188
ENSG00000197043,0.128754079
ENSG00000197045,0.143518519
ENSG00000197046,0.223938947
ENSG00000197056,0.291055165
ENSG00000197057,0.615940091
ENSG00000197070,0.360039785
ENSG00000197079,0.156922663
ENSG00000197081,0.19700924
ENSG00000197093,0.53300544
ENSG00000197102,0.078746678
ENSG00000197106,0.08146883
ENSG00000197114,0.169966767
ENSG00000197119,0.061665339
ENSG00000197121,0.376206686
ENSG00000197122,0.037126335
ENSG00000197124,0.223046403
ENSG00000197125,0.44548116
ENSG00000197128,0.548120474
ENSG00000197134,0.441663109
ENSG00000197136,0.08452498
ENSG00000197140,0.511237448
ENSG00000197142,0.483286114
ENSG00000197147,0.082946527
ENSG00000197150,0.173184516
ENSG00000197157,0.057014774
ENSG00000197168,0.402067821
ENSG00000197177,0.147866309
ENSG00000197181,0.570975414
ENSG00000197191,0.65409975
ENSG00000197208,0.671144449
ENSG00000197213,0.711631131
ENSG00000197217,0.113606077
ENSG00000197223,0.460526316
ENSG00000197226,0.158326666
ENSG00000197241,0.150862662
ENSG00000197245,0.369369369
ENSG00000197249,0.409093374
ENSG00000197256,0.272275014
ENSG00000197261,1.434004673
ENSG00000197265,0.288507553
ENSG00000197272,0.268671381
ENSG00000197273,0.418880134
ENSG00000197275,0.254851229
ENSG00000197279,0.367502503
ENSG00000197283,0.175675676
ENSG00000197296,0.111047941
ENSG00000197299,0.430581535
ENSG00000197309,0.221358966
ENSG00000197312,0.21247412
ENSG00000197321,0.188039748
ENSG00000197323,0.136663036
ENSG00000197324,0.243470513
ENSG00000197329,0.081481905
ENSG00000197343,0.187612535
ENSG00000197345,0.380925096
ENSG00000197353,0.169748154
ENSG00000197355,0.112886723
ENSG00000197361,0.66957487
ENSG00000197362,0.289844886
ENSG00000197363,0.154612898
ENSG00000197372,0.346167603
ENSG00000197375,0.213226249
ENSG00000197376,0.881332416
ENSG00000197380,0.337932107
ENSG00000197381,0.16586211
ENSG00000197386,0.252119448
ENSG00000197403,0.502192126
ENSG00000197405,0.424697367
ENSG00000197408,0.325451246
ENSG00000197410,0.545907572
ENSG00000197415,0.297786865
ENSG00000197416,1.553021442
ENSG00000197417,0.312773831
ENSG00000197428,1.050124224
ENSG00000197429,0.34331854
ENSG00000197430,0.48349024
ENSG00000197437,1.276145239
ENSG00000197442,0.110016512
ENSG00000197444,0.150195846
ENSG00000197446,0.300383352
ENSG00000197448,0.403698618
ENSG00000197451,0.171615333
ENSG00000197457,0.021521679
ENSG00000197461,0.226026356
ENSG00000197467,0.401011224
ENSG00000197471,0.626487209
ENSG00000197472,0.852201413
ENSG00000197483,0.101923077
ENSG00000197487,0.595430287
ENSG00000197496,0.261668767
ENSG00000197498,0.104835188
ENSG00000197506,0.427816326
ENSG00000197520,0.752311593
ENSG00000197530,0.113836465
ENSG00000197532,0.56791177
ENSG00000197535,0.130910042
ENSG00000197536,0.483146734
ENSG00000197540,0.268370607
ENSG00000197548,0.415298993
ENSG00000197555,0.055829367
ENSG00000197557,0.092751843
ENSG00000197561,0.245014492
ENSG00000197562,0.146988772
ENSG00000197563,0.288608915
ENSG00000197565,0.483036528
ENSG00000197566,0.254674208
ENSG00000197576,0.183602338
ENSG00000197579,0.151984137
ENSG00000197580,0.412915387
ENSG00000197586,0.371232669
ENSG00000197587,0.352425178
ENSG00000197594,0.359729768
ENSG00000197599,0.179292311
ENSG00000197601,0.082036811
ENSG00000197603,0.594238258
ENSG00000197614,0.387244783
ENSG00000197619,0.4615527
ENSG00000197629,0.244065985
ENSG00000197632,0.274598175
ENSG00000197635,0.209440478
ENSG00000197641,0.601488917
ENSG00000197646,0.57023631
ENSG00000197647,0.440642997
ENSG00000197651,0.436688086
ENSG00000197653,0.18663309
ENSG00000197658,0.87396337
ENSG00000197683,0.803174405
ENSG00000197694,0.038020643
ENSG00000197696,1.273520696
ENSG00000197705,0.288461538
ENSG00000197706,0.835966575
ENSG00000197712,0.340664699
ENSG00000197714,0.126689023
ENSG00000197724,0.06798889
ENSG00000197734,0.985305101
ENSG00000197746,0.178377282
ENSG00000197748,0.903553313
ENSG00000197763,0.359965102
ENSG00000197766,0.127209858
ENSG00000197768,0.51169202
ENSG00000197769,0.273138982
ENSG00000197771,0.044569714
ENSG00000197774,0.60438769
ENSG00000197776,0.395982791
ENSG00000197779,0.106562293
ENSG00000197786,0.849562475
ENSG00000197790,0.538391678
ENSG00000197798,0.077553675
ENSG00000197808,0.226185485
ENSG00000197816,0.531883834
ENSG00000197818,0.093458004
ENSG00000197822,0.138745804
ENSG00000197826,0.919614577
ENSG00000197841,0.446693305
ENSG00000197852,0.387309448
ENSG00000197857,0.376454024
ENSG00000197858,0.185534176
ENSG00000197859,0.077462993
ENSG00000197860,0.292932608
ENSG00000197863,0.293121406
ENSG00000197879,0.120948725
ENSG00000197885,0.106968425
ENSG00000197887,0.629696635
ENSG00000197889,0.53098139
ENSG00000197891,0.183514867
ENSG00000197892,0.147254731
ENSG00000197893,0.324013892
ENSG00000197894,0.35147762
ENSG00000197901,0.127290848
ENSG00000197905,0.058312537
ENSG00000197912,0.149526078
ENSG00000197921,0.016495601
ENSG00000197928,0.282104276
ENSG00000197930,0.255200744
ENSG00000197933,0.166927625
ENSG00000197935,0.616882066
ENSG00000197943,0.117582441
ENSG00000197948,0.479004147
ENSG00000197951,0.167904743
ENSG00000197953,0.219885306
ENSG00000197958,0.059574468
ENSG00000197959,0.059290239
ENSG00000197961,0.277638191
ENSG00000197965,0.285968667
ENSG00000197969,0.280097442
ENSG00000197971,0.589795551
ENSG00000197976,0.08757738
ENSG00000197977,0.120764748
ENSG00000197992,0.586888733
ENSG00000197993,0.506838109
ENSG00000198000,0.69361922
ENSG00000198001,0.629032258
ENSG00000198003,0.299544718
ENSG00000198010,0.080223783
ENSG00000198015,0.520283407
ENSG00000198018,0.154064079
ENSG00000198026,0.206407276
ENSG00000198028,0.60461922
ENSG00000198034,0.04822335
ENSG00000198039,0.462819855
ENSG00000198042,0.332119642
ENSG00000198046,0.243647359
ENSG00000198049,0.178036056
ENSG00000198055,0.286836476
ENSG00000198074,0.143830326
ENSG00000198075,0.22378726
ENSG00000198081,0.066829087
ENSG00000198087,0.303203342
ENSG00000198088,0.673137057
ENSG00000198089,0.542019571
ENSG00000198092,0.227501468
ENSG00000198099,0.22091776
ENSG00000198104,0.532399693
ENSG00000198105,0.652548012
ENSG00000198108,0.148006176
ENSG00000198113,0.183248388
ENSG00000198125,0.063347309
ENSG00000198130,0.195684939
ENSG00000198131,0.478021389
ENSG00000198133,0.109310929
ENSG00000198142,0.23257429
ENSG00000198146,0.406715236
ENSG00000198157,0.583389207
ENSG00000198160,0.088461538
ENSG00000198162,0.442778214
ENSG00000198168,0.373469388
ENSG00000198169,0.540647486
ENSG00000198171,0.311547687
ENSG00000198173,0.804208255
ENSG00000198176,0.126760563
ENSG00000198183,0.435568336
ENSG00000198185,0.613393853
ENSG00000198189,0.260914411
ENSG00000198198,0.211520121
ENSG00000198203,0.442913386
ENSG00000198205,0.515823419
ENSG00000198208,0.303978672
ENSG00000198216,0.13590436
ENSG00000198223,0.585672949
ENSG00000198231,0.167933005
ENSG00000198246,0.169546982
ENSG00000198252,0.460681655
ENSG00000198265,0.170400397
ENSG00000198270,0.537631368
ENSG00000198276,0.129968142
ENSG00000198283,0.303571429
ENSG00000198286,0.052622501
ENSG00000198298,0.265848536
ENSG00000198300,0.434512618
ENSG00000198301,0.125439772
ENSG00000198315,1.054917001
ENSG00000198324,0.064874552
ENSG00000198326,0.418410042
ENSG00000198331,0.281530604
ENSG00000198336,0.104410152
ENSG00000198342,0.433155135
ENSG00000198353,0.077669903
ENSG00000198355,0.018790946
ENSG00000198363,0.429249803
ENSG00000198369,0.182309047
ENSG00000198373,0.17366928
ENSG00000198380,0.032154816
ENSG00000198382,0.194099138
ENSG00000198390,0.416347613
ENSG00000198398,0.613942064
ENSG00000198399,0.37421321
ENSG00000198400,0.052338203
ENSG00000198408,0.082603443
ENSG00000198417,0.203129533
ENSG00000198420,0.177444674
ENSG00000198431,0.409632995
ENSG00000198440,0.119247869
ENSG00000198445,0.370743951
ENSG00000198453,0.173799935
ENSG00000198464,0.256336959
ENSG00000198467,0.296509766
ENSG00000198471,0.198626807
ENSG00000198483,0.569062405
ENSG00000198488,0.092520024
ENSG00000198498,0.412503483
ENSG00000198513,0.13273966
ENSG00000198515,0.282823813
ENSG00000198517,0.033761566
ENSG00000198520,0.098387933
ENSG00000198522,0.305037526
ENSG00000198535,0.253379556
ENSG00000198542,0.228993982
ENSG00000198546,0.151491781
ENSG00000198551,0.121890116
ENSG00000198553,0.412044706
ENSG00000198554,0.351410465
ENSG00000198556,0.219087659
ENSG00000198561,0.057474321
ENSG00000198563,0.097826087
ENSG00000198569,0.281345842
ENSG00000198570,0.096375249
ENSG00000198574,0.399688953
ENSG00000198576,0.066333462
ENSG00000198585,0.277876106
ENSG00000198589,0.205704217
ENSG00000198597,0.057395328
ENSG00000198598,0.142593948
ENSG00000198604,0.351476476
ENSG00000198610,0.52911553
ENSG00000198612,0.294047861
ENSG00000198624,0.397889967
ENSG00000198625,0.227341474
ENSG00000198626,0.051838669
ENSG00000198643,0.470035031
ENSG00000198646,0.229982432
ENSG00000198648,0.147026447
ENSG00000198650,0.246729569
ENSG00000198663,0.392140969
ENSG00000198670,0.557604315
ENSG00000198673,0.257115348
ENSG00000198677,0.442314109
ENSG00000198680,0.488374356
ENSG00000198681,0.543818603
ENSG00000198682,0.098202343
ENSG00000198689,0.181499726
ENSG00000198690,0.472295249
ENSG00000198691,0.20105368
ENSG00000198692,0.428571429
ENSG00000198695,0.051816281
ENSG00000198700,0.129147188
ENSG00000198707,0.264285243
ENSG00000198712,0.020355021
ENSG00000198715,0.359053843
ENSG00000198718,0.392833879
ENSG00000198719,0.065924552
ENSG00000198720,0.283612263
ENSG00000198721,0.550137034
ENSG00000198722,0.313094281
ENSG00000198723,0.473408416
ENSG00000198727,0.036375845
ENSG00000198728,0.248550445
ENSG00000198729,0.516465521
ENSG00000198730,0.076440743
ENSG00000198732,0.120532655
ENSG00000198734,0.413935783
ENSG00000198739,0.139240506
ENSG00000198740,0.283188815
ENSG00000198746,0.327380381
ENSG00000198752,0.117612785
ENSG00000198756,0.168419898
ENSG00000198758,0.430798573
ENSG00000198759,0.446136048
ENSG00000198763,0.052796963
ENSG00000198765,0.398772122
ENSG00000198768,0.280759165
ENSG00000198771,0.392043372
ENSG00000198774,0.145969205
ENSG00000198780,0.243631135
ENSG00000198783,0.693643256
ENSG00000198785,0.290686635
ENSG00000198786,0.075207927
ENSG00000198792,0.085288745
ENSG00000198793,0.118097148
ENSG00000198794,0.144144097
ENSG00000198796,0.896240513
ENSG00000198797,0.085095515
ENSG00000198798,0.73731616
ENSG00000198799,0.455118789
ENSG00000198804,0.015470274
ENSG00000198805,0.245193759
ENSG00000198807,0.111088003
ENSG00000198812,0.215465052
ENSG00000198814,0.17804088
ENSG00000198815,0.110576923
ENSG00000198816,0.174359715
ENSG00000198818,0.790774039
ENSG00000198821,0.228944553
ENSG00000198822,0.138312074
ENSG00000198824,0.307078057
ENSG00000198825,0.174637058
ENSG00000198826,0.454686146
ENSG00000198829,0.391024749
ENSG00000198832,0.064068116
ENSG00000198835,0.056704701
ENSG00000198836,0.168507367
ENSG00000198837,0.131299063
ENSG00000198838,0.128358304
ENSG00000198839,0.311684907
ENSG00000198842,0.26022777
ENSG00000198844,0.22535523
ENSG00000198846,0.031999396
ENSG00000198851,1.652723776
ENSG00000198853,0.344815488
ENSG00000198854,0.686222608
ENSG00000198855,0.068987841
ENSG00000198858,0.17980292
ENSG00000198860,0.106122449
ENSG00000198862,0.291883118
ENSG00000198863,0.211219275
ENSG00000198865,0.137971129
ENSG00000198870,0.303528471
ENSG00000198873,0.110239582
ENSG00000198876,0.539240957
ENSG00000198879,0.119660869
ENSG00000198883,0.759854169
ENSG00000198885,0.244761029
ENSG00000198886,0.048118485
ENSG00000198887,0.363597556
ENSG00000198889,0.637370663
ENSG00000198890,0.019111631
ENSG00000198892,0.522990606
ENSG00000198894,0.109358397
ENSG00000198898,0.228658537
ENSG00000198899,0.096058454
ENSG00000198900,0.074583657
ENSG00000198901,0.256113902
ENSG00000198908,0.431310421
ENSG00000198909,0.245538404
ENSG00000198911,0.287896692
ENSG00000198912,0.374245961
ENSG00000198915,0.113567824
ENSG00000198917,0.211872336
ENSG00000198919,0.463308401
ENSG00000198920,0.423729675
ENSG00000198924,0.451735113
ENSG00000198925,0.073117943
ENSG00000198930,1.885918901
ENSG00000198931,0.222568911
ENSG00000198932,0.409320104
ENSG00000198933,0.185345528
ENSG00000198934,0.337167
ENSG00000198937,0.108206015
ENSG00000198938,0.032469005
ENSG00000198939,0.091727924
ENSG00000198944,0.277613867
ENSG00000198947,0.253302359
ENSG00000198948,0.067469742
ENSG00000198951,0.181042853
ENSG00000198952,0.541862294
ENSG00000198954,0.270291283
ENSG00000198959,0.140400028
ENSG00000198961,0.412923781
ENSG00000198963,0.161726056
ENSG00000198964,0.106543698
ENSG00000198965,0.365989171
ENSG00000198967,0.266067617
ENSG00000203485,0.162396026
ENSG00000203666,0.14920874
ENSG00000203667,0.331906634
ENSG00000203668,0.382911392
ENSG00000203685,0.368869205
ENSG00000203697,0.199718706
ENSG00000203705,0.404447885
ENSG00000203724,0.880159271
ENSG00000203727,0.188890551
ENSG00000203730,0.590531112
ENSG00000203734,0.3848677
ENSG00000203740,0.156838961
ENSG00000203756,0.382903689
ENSG00000203757,0.52919264
ENSG00000203760,0.670368418
ENSG00000203772,0.246118128
ENSG00000203778,0.548563162
ENSG00000203780,0.233881273
ENSG00000203783,0.59082547
ENSG00000203784,0.753904976
ENSG00000203786,0.785184359
ENSG00000203795,0.633692748
ENSG00000203797,0.28956915
ENSG00000203805,0.204266592
ENSG00000203837,0.625103955
ENSG00000203867,0.344357456
ENSG00000203872,1.251421236
ENSG00000203877,0.947046053
ENSG00000203879,0.138153534
ENSG00000203880,0.055991654
ENSG00000203883,0.108890634
ENSG00000203907,0.40012176
ENSG00000203908,0.265752052
ENSG00000203910,0.444895052
ENSG00000203933,0.562771793
ENSG00000203943,0.404622408
ENSG00000203952,0.51897836
